pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,lSize,lnNo,lWhiteSpaces,wordPosition,left_startX,left_startY,left_endX,left_endY,left_w,left_h,left_fntSize,left_txtColor,left_txtFnt,left_topMargin,left_bottomMargin,left_leftMargin,left_rightMargin,left_wordPosition,left_txt,right_startX,right_startY,right_endX,right_endY,right_w,right_h,right_fntSize,right_txtColor,right_txtFnt,right_topMargin,right_bottomMargin,right_leftMargin,right_rightMargin,right_wordPosition,right_txt,bottom_startX,bottom_startY,bottom_endX,bottom_endY,bottom_w,bottom_h,bottom_fntSize,bottom_txtColor,bottom_txtFnt,bottom_topMargin,bottom_bottomMargin,bottom_leftMargin,bottom_rightMargin,bottom_wordPosition,bottom_txt,top_startX,top_startY,top_endX,top_endY,top_w,top_h,top_fntSize,top_txtColor,top_txtFnt,top_topMargin,top_bottomMargin,top_leftMargin,top_rightMargin,top_wordPosition,top_txt,txt
1,313.3,192.3,343.29,198.72,29.99,6.42,10.15680027,-16777216,Calibri-Bold,612,792,192.3,593.28,313.3,268.71,87,8,12,9,264.53,192.3,310.97,198.72,46.44,6.42,10.15680027,-16777216,Calibri-Bold,192.3,593.28,264.53,301.03,8,"C-SCHEME,",345.63,192.3,348.73,198.72,3.1,6.42,10.15680027,-16777216,Calibri-Bold,192.3,593.28,345.63,263.27,10,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAIPUR
1,345.63,192.3,348.73,198.72,3.1,6.42,10.15680027,-16777216,Calibri-Bold,612,792,192.3,593.28,345.63,263.27,87,8,12,10,313.3,192.3,343.29,198.72,29.99,6.42,10.15680027,-16777216,Calibri-Bold,192.3,593.28,313.3,268.71,9,JAIPUR,352.84,192.74,383.21,199.16,30.37,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,352.84,228.79,11,Invoice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-
1,352.84,192.74,383.21,199.16,30.37,6.42,10.15680027,-16777216,Calibri-Bold,612,792,192.74,592.84,352.84,228.79,87,8,12,11,345.63,192.3,348.73,198.72,3.1,6.42,10.15680027,-16777216,Calibri-Bold,192.3,593.28,345.63,263.27,10,-,385.51,192.74,407.3,199.16,21.79,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,385.51,204.7,12,date:,352.84,206.1,384.53,212.52,31.69,6.42,10.15680027,-16777216,Calibri-Bold,206.1,579.48,352.84,227.47,2,Month-,352.84,179.38,383.21,185.8,30.37,6.42,10.15680027,-16777216,Calibri-Bold,179.38,606.2,352.84,228.79,5,Invoice,Invoice
1,385.51,192.74,407.3,199.16,21.79,6.42,10.15680027,-16777216,Calibri-Bold,612,792,192.74,592.84,385.51,204.7,87,8,12,12,352.84,192.74,383.21,199.16,30.37,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,352.84,228.79,11,Invoice,409.58,192.74,457.23,199.16,47.65,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,409.58,154.77,13,06-06-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.51,179.38,400.45,185.8,14.94,6.42,10.15680027,-16777216,Calibri-Bold,179.38,606.2,385.51,211.55,6,No:,date:
1,409.58,192.74,457.23,199.16,47.65,6.42,10.15680027,-16777216,Calibri-Bold,612,792,192.74,592.84,409.58,154.77,87,8,12,13,385.51,192.74,407.3,199.16,21.79,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,385.51,204.7,12,date:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06-06-2019
1,47.58,205.66,98.08,212.08,50.5,6.42,10.15680027,-16777216,Calibri-Bold,612,792,205.66,579.92,47.58,513.92,25,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.84,206.1,384.53,212.52,31.69,6.42,10.15680027,-16777216,Calibri-Bold,206.1,579.48,352.84,227.47,2,Month-,47.58,219.46,76.2,225.88,28.62,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,47.58,535.8,1,GSTIN:,47.58,192.3,84.26,198.72,36.68,6.42,10.15680027,-16777216,Calibri-Bold,192.3,593.28,47.58,527.74,1,Address:,RAJASTHAN
1,352.84,206.1,384.53,212.52,31.69,6.42,10.15680027,-16777216,Calibri-Bold,612,792,206.1,579.48,352.84,227.47,25,9,2,2,47.58,205.66,98.08,212.08,50.5,6.42,10.15680027,-16777216,Calibri-Bold,205.66,579.92,47.58,513.92,1,RAJASTHAN,386.84,206.1,429.3,212.52,42.46,6.42,10.15680027,-16777216,Calibri-Bold,206.1,579.48,386.84,182.7,3,May-2019,352.84,219.46,386.42,225.88,33.58,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,352.84,225.58,6,Reverse,352.84,192.74,383.21,199.16,30.37,6.42,10.15680027,-16777216,Calibri-Bold,192.74,592.84,352.84,228.79,11,Invoice,Month-
1,386.84,206.1,429.3,212.52,42.46,6.42,10.15680027,-16777216,Calibri-Bold,612,792,206.1,579.48,386.84,182.7,25,9,2,3,352.84,206.1,384.53,212.52,31.69,6.42,10.15680027,-16777216,Calibri-Bold,206.1,579.48,352.84,227.47,2,Month-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-2019
1,47.58,219.46,76.2,225.88,28.62,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,47.58,535.8,65,10,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.79,219.46,163.83,225.88,83.04,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,80.79,448.17,2,08AAACH2702H1Z0,47.58,232.82,72.24,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,47.58,539.76,1,State:,47.58,205.66,98.08,212.08,50.5,6.42,10.15680027,-16777216,Calibri-Bold,205.66,579.92,47.58,513.92,1,RAJASTHAN,GSTIN:
1,80.79,219.46,163.83,225.88,83.04,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,80.79,448.17,65,10,8,2,47.58,219.46,76.2,225.88,28.62,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,47.58,535.8,1,GSTIN:,243.21,219.46,261.47,225.88,18.26,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,243.21,350.53,3,PAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08AAACH2702H1Z0
1,243.21,219.46,261.47,225.88,18.26,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,243.21,350.53,65,10,8,3,80.79,219.46,163.83,225.88,83.04,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,80.79,448.17,2,08AAACH2702H1Z0,263.83,219.46,278.68,225.88,14.85,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,263.83,333.32,4,No.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PAN
1,263.83,219.46,278.68,225.88,14.85,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,263.83,333.32,65,10,8,4,243.21,219.46,261.47,225.88,18.26,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,243.21,350.53,3,PAN,281.04,219.46,338.52,225.88,57.48,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,281.04,273.48,5,AAACH2702H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No.
1,281.04,219.46,338.52,225.88,57.48,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,281.04,273.48,65,10,8,5,263.83,219.46,278.68,225.88,14.85,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,263.83,333.32,4,No.,352.84,219.46,386.42,225.88,33.58,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,352.84,225.58,6,Reverse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AAACH2702H
1,352.84,219.46,386.42,225.88,33.58,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,352.84,225.58,65,10,8,6,281.04,219.46,338.52,225.88,57.48,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,281.04,273.48,5,AAACH2702H,388.71,219.46,418.09,225.88,29.38,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,388.71,193.91,7,Charge,352.84,232.82,377.5,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,352.84,234.5,5,State:,352.84,206.1,384.53,212.52,31.69,6.42,10.15680027,-16777216,Calibri-Bold,206.1,579.48,352.84,227.47,2,Month-,Reverse
1,388.71,219.46,418.09,225.88,29.38,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,388.71,193.91,65,10,8,7,352.84,219.46,386.42,225.88,33.58,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,352.84,225.58,6,Reverse,420.39,219.46,446.01,225.88,25.62,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,420.39,165.99,8,(Y/N):,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charge
1,420.39,219.46,446.01,225.88,25.62,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,420.39,165.99,65,10,8,8,388.71,219.46,418.09,225.88,29.38,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,388.71,193.91,7,Charge,501.66,219.46,508.35,225.88,6.69,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,501.66,103.65,9,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Y/N):
1,501.66,219.46,508.35,225.88,6.69,6.42,10.15680027,-16777216,Calibri-Bold,612,792,219.46,566.12,501.66,103.65,65,10,8,9,420.39,219.46,446.01,225.88,25.62,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,420.39,165.99,8,(Y/N):,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N
1,47.58,232.82,72.24,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.82,552.76,47.58,539.76,57,11,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,232.82,125.01,239.24,50.5,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,74.51,486.99,2,RAJASTHAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.58,219.46,76.2,225.88,28.62,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,47.58,535.8,1,GSTIN:,State:
1,74.51,232.82,125.01,239.24,50.5,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.82,552.76,74.51,486.99,57,11,8,2,47.58,232.82,72.24,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,47.58,539.76,1,State:,265.07,232.49,286.4,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,265.07,325.6,3,Code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAJASTHAN
1,265.07,232.49,286.4,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.49,553.09,265.07,325.6,57,11,8,3,74.51,232.82,125.01,239.24,50.5,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,74.51,486.99,2,RAJASTHAN,338.93,232.49,349.26,238.91,10.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,338.93,262.74,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Code
1,338.93,232.49,349.26,238.91,10.33,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.49,553.09,338.93,262.74,57,11,8,4,265.07,232.49,286.4,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,265.07,325.6,3,Code,352.84,232.82,377.5,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,352.84,234.5,5,State:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1,352.84,232.82,377.5,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.82,552.76,352.84,234.5,57,11,8,5,338.93,232.49,349.26,238.91,10.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,338.93,262.74,4,8,379.77,232.82,408.44,239.24,28.67,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,379.77,203.56,6,UTTAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.84,219.46,386.42,225.88,33.58,6.42,10.15680027,-16777216,Calibri-Bold,219.46,566.12,352.84,225.58,6,Reverse,State:
1,379.77,232.82,408.44,239.24,28.67,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.82,552.76,379.77,203.56,57,11,8,6,352.84,232.82,377.5,239.24,24.66,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,352.84,234.5,5,State:,410.77,232.82,450.6,239.24,39.83,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,410.77,161.4,7,PRADESH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTTAR
1,410.77,232.82,450.6,239.24,39.83,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.82,552.76,410.77,161.4,57,11,8,7,379.77,232.82,408.44,239.24,28.67,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,379.77,203.56,6,UTTAR,474.06,232.49,495.39,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,474.06,116.61,8,Code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRADESH
1,474.06,232.49,495.39,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.49,553.09,474.06,116.61,57,11,8,8,410.77,232.82,450.6,239.24,39.83,6.42,10.15680027,-16777216,Calibri-Bold,232.82,552.76,410.77,161.4,7,PRADESH,509.05,232.49,540.14,238.91,31.09,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,509.05,71.86,9,226016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Code
1,509.05,232.49,540.14,238.91,31.09,6.42,10.15680027,-16777216,Calibri-Bold,612,792,232.49,553.09,509.05,71.86,57,11,8,9,474.06,232.49,495.39,238.91,21.33,6.42,10.15680027,-16777216,Calibri-Bold,232.49,553.09,474.06,116.61,8,Code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226016
1,51.45,256.76,56.95,261.43,5.5,4.67,7.396800041,-16777216,Calibri-Bold,612,792,256.76,530.57,51.45,555.05,7,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.9,255.64,446.03,261.43,17.13,5.79,9.163200378,-16777216,Calibri-Bold,255.64,530.57,428.9,165.97,2,IGST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.
1,428.9,255.64,446.03,261.43,17.13,5.79,9.163200378,-16777216,Calibri-Bold,612,792,255.64,530.57,428.9,165.97,7,12,1,2,51.45,256.76,56.95,261.43,5.5,4.67,7.396800041,-16777216,Calibri-Bold,256.76,530.57,51.45,555.05,1,S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGST
1,153.9,261.73,178.09,266.4,24.19,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,153.9,433.91,42,13,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.72,261.73,214.82,266.4,35.1,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,179.72,397.18,2,Description,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Product
1,179.72,261.73,214.82,266.4,35.1,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,179.72,397.18,42,13,5,2,153.9,261.73,178.09,266.4,24.19,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,153.9,433.91,1,Product,314.09,261.73,326.05,266.4,11.96,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,314.09,285.95,3,SAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Description
1,314.09,261.73,326.05,266.4,11.96,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,314.09,285.95,42,13,5,3,179.72,261.73,214.82,266.4,35.1,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,179.72,397.18,2,Description,327.66,261.73,343.19,266.4,15.53,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,327.66,268.81,4,Code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAC
1,327.66,261.73,343.19,266.4,15.53,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,327.66,268.81,42,13,5,4,314.09,261.73,326.05,266.4,11.96,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,314.09,285.95,3,SAC,355.05,261.73,378.85,266.4,23.8,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,355.05,233.15,5,Taxable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Code
1,355.05,261.73,378.85,266.4,23.8,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,355.05,233.15,42,13,5,5,327.66,261.73,343.19,266.4,15.53,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,327.66,268.81,4,Code,380.54,261.73,398.05,266.4,17.51,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,380.54,213.95,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxable
1,380.54,261.73,398.05,266.4,17.51,4.67,7.396800041,-16777216,Calibri-Bold,612,792,261.73,525.6,380.54,213.95,42,13,5,6,355.05,261.73,378.85,266.4,23.8,4.67,7.396800041,-16777216,Calibri-Bold,261.73,525.6,355.05,233.15,5,Taxable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Value
1,48.8,266.69,59.61,271.36,10.81,4.67,7.396800041,-16777216,Calibri-Bold,612,792,266.69,520.64,48.8,552.39,20,14,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.29,266.04,519.28,273.02,115.99,6.98,11.03999996,-16777216,Calibri-Bold,266.04,518.98,403.29,92.72,2,TotalRate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No.
1,403.29,266.04,519.28,273.02,115.99,6.98,11.03999996,-16777216,Calibri-Bold,612,792,266.04,518.98,403.29,92.72,20,14,2,2,48.8,266.69,59.61,271.36,10.81,4.67,7.396800041,-16777216,Calibri-Bold,266.69,520.64,48.8,552.39,1,No.,440.61,268.35,465.68,273.02,25.07,4.67,7.396800041,-16777216,Calibri-Bold,268.35,518.98,440.61,146.32,3,Amount,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalRate
1,440.61,268.35,465.68,273.02,25.07,4.67,7.396800041,-16777216,Calibri-Bold,612,792,268.35,518.98,440.61,146.32,20,14,2,3,403.29,266.04,519.28,273.02,115.99,6.98,11.03999996,-16777216,Calibri-Bold,266.04,518.98,403.29,92.72,2,TotalRate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amount
1,64.25,290.55,106.27,297.09,42.02,6.54,9.383999825,-16777216,Arial-BoldMT,612,792,290.55,494.91,64.25,505.73,27,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.85,290.55,165.59,297.09,56.74,6.54,9.383999825,-16777216,Arial-BoldMT,290.55,494.91,108.85,446.41,2,ATTENDANT,64.25,362.15,118.95,368.4,54.7,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,64.25,493.05,1,Consolidated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FACILITY
1,108.85,290.55,165.59,297.09,56.74,6.54,9.383999825,-16777216,Arial-BoldMT,612,792,290.55,494.91,108.85,446.41,27,15,2,2,64.25,290.55,106.27,297.09,42.02,6.54,9.383999825,-16777216,Arial-BoldMT,290.55,494.91,64.25,505.73,1,FACILITY,170.89,290.55,218.39,297.09,47.5,6.54,9.383999825,-16777216,Arial-BoldMT,290.55,494.91,170.89,393.61,3,SERVICES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATTENDANT
1,170.89,290.55,218.39,297.09,47.5,6.54,9.383999825,-16777216,Arial-BoldMT,612,792,290.55,494.91,170.89,393.61,27,15,2,3,108.85,290.55,165.59,297.09,56.74,6.54,9.383999825,-16777216,Arial-BoldMT,290.55,494.91,108.85,446.41,2,ATTENDANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SERVICES
1,64.25,362.15,118.95,368.4,54.7,6.25,9.383999825,-16777216,ArialMT,612,792,362.15,423.6,64.25,493.05,86,16,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.58,362.15,154.89,368.4,33.31,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,121.58,457.11,2,charges,64.25,373.97,104.83,380.22,40.58,6.25,9.383999825,-16777216,ArialMT,373.97,411.78,64.25,507.17,1,Coverage,64.25,290.55,106.27,297.09,42.02,6.54,9.383999825,-16777216,Arial-BoldMT,290.55,494.91,64.25,505.73,1,FACILITY,Consolidated
1,121.58,362.15,154.89,368.4,33.31,6.25,9.383999825,-16777216,ArialMT,612,792,362.15,423.6,121.58,457.11,86,16,11,2,64.25,362.15,118.95,368.4,54.7,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,64.25,493.05,1,Consolidated,157.6,362.15,168.56,368.4,10.96,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,157.6,443.44,3,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,charges
1,157.6,362.15,168.56,368.4,10.96,6.25,9.383999825,-16777216,ArialMT,612,792,362.15,423.6,157.6,443.44,86,16,11,3,121.58,362.15,154.89,368.4,33.31,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,121.58,457.11,2,charges,171.18,362.15,195.08,368.4,23.9,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,171.18,416.92,4,round,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,for
1,171.18,362.15,195.08,368.4,23.9,6.25,9.383999825,-16777216,ArialMT,612,792,362.15,423.6,171.18,416.92,86,16,11,4,157.6,362.15,168.56,368.4,10.96,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,157.6,443.44,3,for,197.7,362.15,210.76,368.4,13.06,6.25,9.383999825,-16777216,ArialMT,362.15,423.6,197.7,401.24,5,the,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round
